country_id,country_value,year,indicator_id,indicator_name,value
XN,Lower middle income,2009,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",91.90153
XN,Lower middle income,2008,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",91.0629
XN,Lower middle income,2007,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",90.58849
XN,Lower middle income,2006,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",89.54858
XN,Lower middle income,2005,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",88.18932
XN,Lower middle income,2004,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",86.58224
XP,Middle income,2013,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.01329
XP,Middle income,2012,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.13903
XP,Middle income,2011,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",96.45734
XP,Middle income,2010,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",96.92433
XP,Middle income,2009,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",96.77324
XP,Middle income,2008,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",95.68127
XP,Middle income,2007,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",94.3527
XP,Middle income,2006,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",93.07644
XP,Middle income,2005,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",91.76526
XP,Middle income,2004,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",90.61436
XT,Upper middle income,2013,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",
XT,Upper middle income,2012,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",
XT,Upper middle income,2011,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",
XT,Upper middle income,2010,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",103.66293
XT,Upper middle income,2009,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",103.63483
XT,Upper middle income,2008,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",101.9542
XT,Upper middle income,2007,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",99.29762
XT,Upper middle income,2006,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.56328
XT,Upper middle income,2005,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",96.15231
XT,Upper middle income,2004,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",95.35044
